protocol_model,inv_no,result,states,time
SingleAddr_Inclusive_Nodata,inv_1,Found,1,2.42
SingleAddr_Inclusive_Nodata,inv_2,Found,547,2.51
SingleAddr_Inclusive_Nodata,inv_3,Found,377,2.44
SingleAddr_Inclusive_Nodata,inv_4,Found,168,2.48
SingleAddr_Inclusive_Nodata,inv_5,Found,1390,2.58
SingleAddr_Inclusive_Nodata,inv_6,Found,1398,2.57
SingleAddr_Inclusive_Nodata,inv_7,Found,1671,2.55
SingleAddr_Inclusive_Nodata,inv_8,Found,531,2.48
SingleAddr_Inclusive_Nodata,inv_9,Found,569,2.45
SingleAddr_Inclusive_Nodata,inv_10,Found,188,2.42
SingleAddr_Inclusive_Nodata,inv_11,Found,957,2.50
SingleAddr_Inclusive_Nodata,inv_12,Found,886,2.55
SingleAddr_Inclusive_Nodata,inv_13,Found,2591,2.62
SingleAddr_Inclusive_Nodata,inv_14,Found,46,2.44
SingleAddr_Inclusive_Nodata,inv_15,Found,354,2.47
SingleAddr_Inclusive_Nodata,inv_16,Found,1081,2.54
SingleAddr_Inclusive_Nodata,inv_17,Found,685,2.52
SingleAddr_Inclusive_Nodata,inv_18,Found,1432,2.61
SingleAddr_Inclusive_Nodata,inv_19,Found,245,2.51
SingleAddr_Inclusive_Nodata,inv_20,Found,583,2.50
SingleAddr_Inclusive_Nodata,inv_21,Found,452,2.45
SingleAddr_Inclusive_Nodata,inv_22,Found,1494,2.58
SingleAddr_Inclusive_Nodata,inv_23,Found,1791,2.60
SingleAddr_Inclusive_Nodata,inv_24,Found,2357,2.69
SingleAddr_Inclusive_Nodata,inv_25,Found,3978,2.71
SingleAddr_Inclusive_Nodata,inv_26,Found,1232,2.60
SingleAddr_Inclusive_Nodata,inv_27,Found,2430,2.61
SingleAddr_Inclusive_Nodata,inv_28,Found,1199,2.56
SingleAddr_Inclusive_Nodata,inv_29,Found,1279,2.51
SingleAddr_Inclusive_Nodata,inv_30,Found,682,2.46
SingleAddr_Inclusive_Nodata,inv_31,Found,3968,2.75
SingleAddr_Inclusive_Nodata,inv_32,Found,1268,2.61
SingleAddr_Inclusive_Nodata,inv_33,Found,1286,2.53
SingleAddr_Inclusive_Nodata,inv_34,Found,1856,2.54
SingleAddr_Inclusive_Nodata,inv_35,Found,1367,2.56
SingleAddr_Inclusive_Nodata,inv_36,Found,757,2.53
SingleAddr_Inclusive_Nodata,inv_37,Found,756,2.48
SingleAddr_Inclusive_Nodata,inv_38,Found,568,2.49
