protocol_model,inv_no,result,states,time
MultipleAddr_NonInclusive_Data,inv_1,Found,1,4.65
MultipleAddr_NonInclusive_Data,inv_2,Found,811944,52.82
MultipleAddr_NonInclusive_Data,inv_3,Found,99,4.93
MultipleAddr_NonInclusive_Data,inv_4,Found,811736,50.07
MultipleAddr_NonInclusive_Data,inv_5,Found,807304,48.60
MultipleAddr_NonInclusive_Data,inv_6,Found,741,5.05
MultipleAddr_NonInclusive_Data,inv_7,Found,923005,49.32
MultipleAddr_NonInclusive_Data,inv_8,Found,573327,30.85
MultipleAddr_NonInclusive_Data,inv_9,Found,813780,46.13
MultipleAddr_NonInclusive_Data,inv_10,Found,656127,36.77
MultipleAddr_NonInclusive_Data,inv_11,Found,20896,5.37
MultipleAddr_NonInclusive_Data,inv_12,Found,1292009,70.19
MultipleAddr_NonInclusive_Data,inv_13,Found,650863,36.87
MultipleAddr_NonInclusive_Data,inv_14,Found,1110225,56.42
MultipleAddr_NonInclusive_Data,inv_15,Found,726232,36.58
MultipleAddr_NonInclusive_Data,inv_16,Found,817851,45.54
MultipleAddr_NonInclusive_Data,inv_17,Found,577478,33.27
MultipleAddr_NonInclusive_Data,inv_18,Found,658877,40.48
MultipleAddr_NonInclusive_Data,inv_19,Found,744365,43.28
MultipleAddr_NonInclusive_Data,inv_20,Found,2858,5.24
MultipleAddr_NonInclusive_Data,inv_21,Found,698935,47.88
MultipleAddr_NonInclusive_Data,inv_22,Found,1086218,56.54
MultipleAddr_NonInclusive_Data,inv_23,Found,1292377,71.92
MultipleAddr_NonInclusive_Data,inv_24,Found,810797,50.80
MultipleAddr_NonInclusive_Data,inv_25,Found,574292,31.22
MultipleAddr_NonInclusive_Data,inv_26,Found,589398,31.90
MultipleAddr_NonInclusive_Data,inv_27,Found,853466,47.84
MultipleAddr_NonInclusive_Data,inv_28,Found,620041,35.41
MultipleAddr_NonInclusive_Data,inv_29,MemoryOut,0,0
MultipleAddr_NonInclusive_Data,inv_30,Found,858421,48.60
MultipleAddr_NonInclusive_Data,inv_31,Found,819232,52.08
MultipleAddr_NonInclusive_Data,inv_32,Found,769959,39.09
MultipleAddr_NonInclusive_Data,inv_33,Found,840944,46.32
MultipleAddr_NonInclusive_Data,inv_34,Found,703375,36.20
MultipleAddr_NonInclusive_Data,inv_35,Found,649773,40.94
MultipleAddr_NonInclusive_Data,inv_36,Found,760960,40.03
MultipleAddr_NonInclusive_Data,inv_37,Found,15536,5.69
MultipleAddr_NonInclusive_Data,inv_38,Found,13915,5.46
MultipleAddr_NonInclusive_Data,inv_39,Found,124596,11.10
MultipleAddr_NonInclusive_Data,inv_40,Found,1319563,76.34
MultipleAddr_NonInclusive_Data,inv_41,Found,1346185,80.35
MultipleAddr_NonInclusive_Data,inv_42,Found,812756,48.25
