protocol_model,inv_no,result,states,time
SingleAddr_NonInclusive_Nodata,inv_1,Found,1,2.48
SingleAddr_NonInclusive_Nodata,inv_2,Found,1659,2.60
SingleAddr_NonInclusive_Nodata,inv_3,Found,2302,2.62
SingleAddr_NonInclusive_Nodata,inv_4,Found,2163,2.60
SingleAddr_NonInclusive_Nodata,inv_5,Found,2693,2.70
SingleAddr_NonInclusive_Nodata,inv_6,Found,2197,2.60
SingleAddr_NonInclusive_Nodata,inv_7,Found,1727,2.57
SingleAddr_NonInclusive_Nodata,inv_8,Found,8984,3.01
SingleAddr_NonInclusive_Nodata,inv_9,Found,7108,3.27
SingleAddr_NonInclusive_Nodata,inv_10,Found,5522,2.72
SingleAddr_NonInclusive_Nodata,inv_11,Found,1739,2.56
SingleAddr_NonInclusive_Nodata,inv_12,Found,2269,2.62
SingleAddr_NonInclusive_Nodata,inv_13,Found,9976,3.01
SingleAddr_NonInclusive_Nodata,inv_14,Found,9634,3.00
SingleAddr_NonInclusive_Nodata,inv_15,Found,2976,2.65
SingleAddr_NonInclusive_Nodata,inv_16,Found,2358,2.66
SingleAddr_NonInclusive_Nodata,inv_17,Found,2887,2.62
SingleAddr_NonInclusive_Nodata,inv_18,Found,1498,2.63
SingleAddr_NonInclusive_Nodata,inv_19,Found,2660,2.59
SingleAddr_NonInclusive_Nodata,inv_20,Found,2126,2.61
SingleAddr_NonInclusive_Nodata,inv_21,Found,565,2.52
SingleAddr_NonInclusive_Nodata,inv_22,Found,1934,2.58
SingleAddr_NonInclusive_Nodata,inv_23,Found,782,2.50
SingleAddr_NonInclusive_Nodata,inv_24,Found,1489,2.67
SingleAddr_NonInclusive_Nodata,inv_25,Found,26631,4.23
SingleAddr_NonInclusive_Nodata,inv_26,Found,32970,4.82
SingleAddr_NonInclusive_Nodata,inv_27,Found,54941,6.55
SingleAddr_NonInclusive_Nodata,inv_28,Found,38075,5.27
SingleAddr_NonInclusive_Nodata,inv_29,Found,35280,4.79
SingleAddr_NonInclusive_Nodata,inv_30,Found,45283,6.05
SingleAddr_NonInclusive_Nodata,inv_31,Found,57750,6.76
SingleAddr_NonInclusive_Nodata,inv_32,Found,42397,5.70
SingleAddr_NonInclusive_Nodata,inv_33,Found,82789,9.25
SingleAddr_NonInclusive_Nodata,inv_34,Found,91372,10.30
SingleAddr_NonInclusive_Nodata,inv_35,Found,49521,6.31
SingleAddr_NonInclusive_Nodata,inv_36,Found,40914,5.47
SingleAddr_NonInclusive_Nodata,inv_37,Found,820,2.51
SingleAddr_NonInclusive_Nodata,inv_38,Found,703,2.50
SingleAddr_NonInclusive_Nodata,inv_39,Found,557,2.51
SingleAddr_NonInclusive_Nodata,inv_40,Found,1668,2.56
SingleAddr_NonInclusive_Nodata,inv_41,Found,1521,2.54
SingleAddr_NonInclusive_Nodata,inv_42,Found,2682,2.61
SingleAddr_NonInclusive_Nodata,inv_43,Found,545,2.48
SingleAddr_NonInclusive_Nodata,inv_44,Found,36406,4.97
SingleAddr_NonInclusive_Nodata,inv_45,Found,35668,4.94
SingleAddr_NonInclusive_Nodata,inv_46,Found,36075,4.97
SingleAddr_NonInclusive_Nodata,inv_47,Found,916,2.55
SingleAddr_NonInclusive_Nodata,inv_48,Found,9598,2.97
SingleAddr_NonInclusive_Nodata,inv_49,Found,19248,3.65
SingleAddr_NonInclusive_Nodata,inv_50,Found,8383,2.86
SingleAddr_NonInclusive_Nodata,inv_51,Found,787,2.48
SingleAddr_NonInclusive_Nodata,inv_52,Found,16797,3.48
SingleAddr_NonInclusive_Nodata,inv_53,Found,10127,2.98
SingleAddr_NonInclusive_Nodata,inv_54,Found,8786,2.96
SingleAddr_NonInclusive_Nodata,inv_55,Found,1357,2.54
SingleAddr_NonInclusive_Nodata,inv_56,Found,7861,2.89
SingleAddr_NonInclusive_Nodata,inv_57,Found,7491,2.81
SingleAddr_NonInclusive_Nodata,inv_58,Found,5382,2.69
SingleAddr_NonInclusive_Nodata,inv_59,Found,10696,3.06
SingleAddr_NonInclusive_Nodata,inv_60,Found,2783,2.65
SingleAddr_NonInclusive_Nodata,inv_61,Found,1484,2.57
SingleAddr_NonInclusive_Nodata,inv_62,Found,1465,2.55
SingleAddr_NonInclusive_Nodata,inv_63,Found,4090,2.88
SingleAddr_NonInclusive_Nodata,inv_64,Found,856,2.48
SingleAddr_NonInclusive_Nodata,inv_65,Found,3349,2.60
SingleAddr_NonInclusive_Nodata,inv_66,Found,1914,2.58
SingleAddr_NonInclusive_Nodata,inv_67,Found,2508,2.60
SingleAddr_NonInclusive_Nodata,inv_68,Found,3356,2.61
SingleAddr_NonInclusive_Nodata,inv_69,Found,4325,2.65
SingleAddr_NonInclusive_Nodata,inv_70,Found,1183,2.50
SingleAddr_NonInclusive_Nodata,inv_71,Found,2326,2.60
SingleAddr_NonInclusive_Nodata,inv_72,Found,781,2.47
SingleAddr_NonInclusive_Nodata,inv_73,Found,2085,2.55
SingleAddr_NonInclusive_Nodata,inv_74,Found,728,2.48
SingleAddr_NonInclusive_Nodata,inv_75,Found,939,2.52
SingleAddr_NonInclusive_Nodata,inv_76,Found,703,2.58
SingleAddr_NonInclusive_Nodata,inv_77,Found,572,2.48
SingleAddr_NonInclusive_Nodata,inv_78,Found,1333,2.52
SingleAddr_NonInclusive_Nodata,inv_79,Found,2867,2.65
SingleAddr_NonInclusive_Nodata,inv_80,Found,2648,2.62
SingleAddr_NonInclusive_Nodata,inv_81,Found,26306,4.15
SingleAddr_NonInclusive_Nodata,inv_82,Found,8960,2.96
SingleAddr_NonInclusive_Nodata,inv_83,Found,14311,3.30
SingleAddr_NonInclusive_Nodata,inv_84,Found,15758,3.38
SingleAddr_NonInclusive_Nodata,inv_85,Found,8775,2.94
SingleAddr_NonInclusive_Nodata,inv_86,Found,18392,3.59
SingleAddr_NonInclusive_Nodata,inv_87,Found,18123,3.60
SingleAddr_NonInclusive_Nodata,inv_88,Found,10153,3.02
SingleAddr_NonInclusive_Nodata,inv_89,Found,16267,3.37
SingleAddr_NonInclusive_Nodata,inv_90,Found,17998,3.53
SingleAddr_NonInclusive_Nodata,inv_91,Found,17272,3.47
SingleAddr_NonInclusive_Nodata,inv_92,Found,11754,3.12
SingleAddr_NonInclusive_Nodata,inv_93,Found,1581,2.57
SingleAddr_NonInclusive_Nodata,inv_94,Found,14538,3.25
SingleAddr_NonInclusive_Nodata,inv_95,Found,18026,3.49
SingleAddr_NonInclusive_Nodata,inv_96,Found,6948,2.81
SingleAddr_NonInclusive_Nodata,inv_97,Found,29101,4.28
SingleAddr_NonInclusive_Nodata,inv_98,Found,8291,2.89
SingleAddr_NonInclusive_Nodata,inv_99,Found,11508,3.20
SingleAddr_NonInclusive_Nodata,inv_100,Found,5426,2.72
SingleAddr_NonInclusive_Nodata,inv_101,Found,16953,3.49
SingleAddr_NonInclusive_Nodata,inv_102,Found,18500,3.63
SingleAddr_NonInclusive_Nodata,inv_103,Found,9420,2.95
SingleAddr_NonInclusive_Nodata,inv_104,Found,6158,2.74
SingleAddr_NonInclusive_Nodata,inv_105,Found,12461,3.17
SingleAddr_NonInclusive_Nodata,inv_106,Found,20785,3.75
SingleAddr_NonInclusive_Nodata,inv_107,Found,12925,3.16
SingleAddr_NonInclusive_Nodata,inv_108,Found,7080,2.78
SingleAddr_NonInclusive_Nodata,inv_109,Found,3593,2.64
SingleAddr_NonInclusive_Nodata,inv_110,Found,7424,2.82
