protocol_model,inv_no,result,states,time
SingleAddr_NonInclusive_Data,inv_100,Found,104860,25.78
SingleAddr_NonInclusive_Data,inv_101,Found,219933,53.11
SingleAddr_NonInclusive_Data,inv_102,Found,325265,68.06
SingleAddr_NonInclusive_Data,inv_103,Found,246371,60.54
SingleAddr_NonInclusive_Data,inv_104,Found,539141,89.75
SingleAddr_NonInclusive_Data,inv_105,Found,221323,54.16
SingleAddr_NonInclusive_Data,inv_106,Found,312414,67.56
SingleAddr_NonInclusive_Data,inv_107,Found,242878,58.29
SingleAddr_NonInclusive_Data,inv_108,Found,439429,77.11
SingleAddr_NonInclusive_Data,inv_109,Found,328612,70.47
SingleAddr_NonInclusive_Data,inv_110,Found,461556,80.33
SingleAddr_NonInclusive_Data,inv_111,Found,529715,88.32
SingleAddr_NonInclusive_Data,inv_112,Found,837319,127.47
SingleAddr_NonInclusive_Data,inv_113,Found,11660,4.36
SingleAddr_NonInclusive_Data,inv_114,Found,230401,55.81
SingleAddr_NonInclusive_Data,inv_115,Found,208450,50.30
SingleAddr_NonInclusive_Data,inv_116,Found,332291,68.93
SingleAddr_NonInclusive_Data,inv_117,Found,29887,8.16
SingleAddr_NonInclusive_Data,inv_118,Found,299620,66.03
SingleAddr_NonInclusive_Data,inv_119,Found,417478,81.69
SingleAddr_NonInclusive_Data,inv_120,Found,572505,93.69
SingleAddr_NonInclusive_Data,inv_121,Found,32394,8.40
SingleAddr_NonInclusive_Data,inv_122,Found,314364,67.32
SingleAddr_NonInclusive_Data,inv_123,Found,299295,65.57
SingleAddr_NonInclusive_Data,inv_124,Found,453529,78.59
SingleAddr_NonInclusive_Data,inv_125,Found,108187,27.78
SingleAddr_NonInclusive_Data,inv_126,Found,621777,99.18
SingleAddr_NonInclusive_Data,inv_127,Found,518879,89.74
SingleAddr_NonInclusive_Data,inv_128,Found,690291,108.20
SingleAddr_NonInclusive_Data,inv_129,Found,49090,11.89
SingleAddr_NonInclusive_Data,inv_130,Found,142886,34.04
SingleAddr_NonInclusive_Data,inv_131,Found,93227,22.44
SingleAddr_NonInclusive_Data,inv_132,Found,320268,62.99
SingleAddr_NonInclusive_Data,inv_133,Found,89124,21.94
SingleAddr_NonInclusive_Data,inv_134,Found,323236,63.84
SingleAddr_NonInclusive_Data,inv_135,Found,308026,61.72
SingleAddr_NonInclusive_Data,inv_136,Found,387728,72.84
SingleAddr_NonInclusive_Data,inv_137,Found,92700,22.37
SingleAddr_NonInclusive_Data,inv_138,Found,313437,61.60
SingleAddr_NonInclusive_Data,inv_139,Found,319086,63.41
SingleAddr_NonInclusive_Data,inv_140,Found,301321,62.14
SingleAddr_NonInclusive_Data,inv_141,Found,254772,56.83
SingleAddr_NonInclusive_Data,inv_142,Found,328260,65.62
SingleAddr_NonInclusive_Data,inv_143,Found,304872,62.53
SingleAddr_NonInclusive_Data,inv_144,Found,510809,83.65
SingleAddr_NonInclusive_Data,inv_145,Found,1879,2.91
SingleAddr_NonInclusive_Data,inv_146,Found,2273,2.90
SingleAddr_NonInclusive_Data,inv_147,Found,2305,2.86
SingleAddr_NonInclusive_Data,inv_148,Found,2120,2.98
SingleAddr_NonInclusive_Data,inv_149,Found,903,2.57
SingleAddr_NonInclusive_Data,inv_150,Found,935,2.57
SingleAddr_NonInclusive_Data,inv_151,Found,411,2.47
SingleAddr_NonInclusive_Data,inv_152,Found,1687,2.72
SingleAddr_NonInclusive_Data,inv_153,Found,1476,2.68
SingleAddr_NonInclusive_Data,inv_154,Found,33651,8.81
SingleAddr_NonInclusive_Data,inv_155,Found,814,2.56
SingleAddr_NonInclusive_Data,inv_156,Found,919,2.56
SingleAddr_NonInclusive_Data,inv_157,Found,338,2.51
SingleAddr_NonInclusive_Data,inv_158,Found,1737,2.71
SingleAddr_NonInclusive_Data,inv_159,Found,1659,2.73
SingleAddr_NonInclusive_Data,inv_160,Found,35162,8.90
SingleAddr_NonInclusive_Data,inv_161,Found,47,2.47
SingleAddr_NonInclusive_Data,inv_162,Found,2142,2.81
SingleAddr_NonInclusive_Data,inv_163,Found,2242,2.80
SingleAddr_NonInclusive_Data,inv_164,Found,4130,3.18
SingleAddr_NonInclusive_Data,inv_165,Found,2201,2.82
SingleAddr_NonInclusive_Data,inv_166,Found,77663,17.84
SingleAddr_NonInclusive_Data,inv_167,Found,57844,14.51
SingleAddr_NonInclusive_Data,inv_168,Found,223108,54.72
SingleAddr_NonInclusive_Data,inv_169,Found,1953,2.78
SingleAddr_NonInclusive_Data,inv_170,Found,79378,18.42
SingleAddr_NonInclusive_Data,inv_171,Found,63694,15.32
SingleAddr_NonInclusive_Data,inv_172,Found,215788,52.83
SingleAddr_NonInclusive_Data,inv_173,Found,6314,3.44
SingleAddr_NonInclusive_Data,inv_174,Found,222139,55.58
SingleAddr_NonInclusive_Data,inv_175,Found,215463,52.42
SingleAddr_NonInclusive_Data,inv_176,Found,364858,74.04
SingleAddr_NonInclusive_Data,inv_177,Found,295,2.46
SingleAddr_NonInclusive_Data,inv_178,Found,909,2.57
SingleAddr_NonInclusive_Data,inv_179,Found,969,2.65
SingleAddr_NonInclusive_Data,inv_180,Found,2077,2.76
SingleAddr_NonInclusive_Data,inv_181,Found,17492,5.49
SingleAddr_NonInclusive_Data,inv_182,Found,35898,9.13
SingleAddr_NonInclusive_Data,inv_183,Found,36161,9.05
SingleAddr_NonInclusive_Data,inv_184,Found,114106,27.24
SingleAddr_NonInclusive_Data,inv_185,Found,14874,5.02
SingleAddr_NonInclusive_Data,inv_186,Found,37452,9.62
SingleAddr_NonInclusive_Data,inv_187,Found,30034,8.01
SingleAddr_NonInclusive_Data,inv_188,Found,128097,31.18
SingleAddr_NonInclusive_Data,inv_189,Found,49630,11.65
SingleAddr_NonInclusive_Data,inv_190,Found,89997,21.44
SingleAddr_NonInclusive_Data,inv_191,Found,122916,29.47
SingleAddr_NonInclusive_Data,inv_192,Found,247507,53.01
SingleAddr_NonInclusive_Data,inv_193,Found,380,2.45
SingleAddr_NonInclusive_Data,inv_194,Found,17051,5.68
SingleAddr_NonInclusive_Data,inv_195,Found,14496,5.01
SingleAddr_NonInclusive_Data,inv_196,Found,55500,13.90
SingleAddr_NonInclusive_Data,inv_197,Found,982,2.60
SingleAddr_NonInclusive_Data,inv_198,Found,33329,8.56
SingleAddr_NonInclusive_Data,inv_199,Found,31507,8.31
SingleAddr_NonInclusive_Data,inv_200,Found,83091,20.77
SingleAddr_NonInclusive_Data,inv_201,Found,688,2.51
SingleAddr_NonInclusive_Data,inv_202,Found,39264,10.10
SingleAddr_NonInclusive_Data,inv_203,Found,34517,8.70
SingleAddr_NonInclusive_Data,inv_204,Found,104247,24.09
SingleAddr_NonInclusive_Data,inv_205,Found,2450,2.83
SingleAddr_NonInclusive_Data,inv_206,Found,121005,30.72
SingleAddr_NonInclusive_Data,inv_207,Found,118486,28.65
SingleAddr_NonInclusive_Data,inv_208,Found,227455,50.44
SingleAddr_NonInclusive_Data,inv_209,Found,3027,2.89
SingleAddr_NonInclusive_Data,inv_210,Found,4372,3.16
SingleAddr_NonInclusive_Data,inv_211,Found,4860,3.24
SingleAddr_NonInclusive_Data,inv_212,Found,19084,5.73
SingleAddr_NonInclusive_Data,inv_213,Found,4579,3.21
SingleAddr_NonInclusive_Data,inv_214,Found,10209,4.14
SingleAddr_NonInclusive_Data,inv_215,Found,10933,4.24
SingleAddr_NonInclusive_Data,inv_216,Found,41824,10.10
SingleAddr_NonInclusive_Data,inv_217,Found,5118,3.32
SingleAddr_NonInclusive_Data,inv_218,Found,10450,4.18
SingleAddr_NonInclusive_Data,inv_219,Found,9185,4.01
SingleAddr_NonInclusive_Data,inv_220,Found,43290,10.29
SingleAddr_NonInclusive_Data,inv_221,Found,20454,5.82
SingleAddr_NonInclusive_Data,inv_222,Found,39564,9.80
SingleAddr_NonInclusive_Data,inv_223,Found,38046,9.61
SingleAddr_NonInclusive_Data,inv_224,Found,189138,39.54
