protocol_model,inv_no,result,states,time
SingleAddr_NonInclusive_Data,inv_1,Found,1,3.27
SingleAddr_NonInclusive_Data,inv_2,Found,2046,4.31
SingleAddr_NonInclusive_Data,inv_3,Found,2229,3.95
SingleAddr_NonInclusive_Data,inv_4,Found,2536,4.09
SingleAddr_NonInclusive_Data,inv_5,Found,6728,5.32
SingleAddr_NonInclusive_Data,inv_6,Found,2157,4.07
SingleAddr_NonInclusive_Data,inv_7,Found,2067,4.00
SingleAddr_NonInclusive_Data,inv_8,Found,86104,37.30
SingleAddr_NonInclusive_Data,inv_9,Found,96309,42.23
SingleAddr_NonInclusive_Data,inv_10,Found,236616,113.25
SingleAddr_NonInclusive_Data,inv_11,Found,2114,4.05
SingleAddr_NonInclusive_Data,inv_12,Found,2265,4.13
SingleAddr_NonInclusive_Data,inv_13,Found,90385,37.89
SingleAddr_NonInclusive_Data,inv_14,Found,72363,32.65
SingleAddr_NonInclusive_Data,inv_15,Found,264276,121.66
SingleAddr_NonInclusive_Data,inv_16,Found,5820,5.22
SingleAddr_NonInclusive_Data,inv_17,Found,246957,118.75
SingleAddr_NonInclusive_Data,inv_18,Found,250731,115.34
SingleAddr_NonInclusive_Data,inv_19,Found,599024,285.55
SingleAddr_NonInclusive_Data,inv_20,Found,2664,4.19
SingleAddr_NonInclusive_Data,inv_21,Found,502,3.29
SingleAddr_NonInclusive_Data,inv_22,Found,899,3.42
SingleAddr_NonInclusive_Data,inv_23,Found,930,3.60
SingleAddr_NonInclusive_Data,inv_24,Found,2461,4.15
SingleAddr_NonInclusive_Data,inv_25,Found,19474,9.81
SingleAddr_NonInclusive_Data,inv_26,Found,37937,17.78
SingleAddr_NonInclusive_Data,inv_27,Found,38214,16.53
SingleAddr_NonInclusive_Data,inv_28,Found,140163,62.50
SingleAddr_NonInclusive_Data,inv_29,Found,18470,9.37
SingleAddr_NonInclusive_Data,inv_30,Found,34374,15.49
SingleAddr_NonInclusive_Data,inv_31,Found,36742,18.79
SingleAddr_NonInclusive_Data,inv_32,Found,122513,56.70
SingleAddr_NonInclusive_Data,inv_33,Found,56756,25.88
SingleAddr_NonInclusive_Data,inv_34,Found,125051,55.99
SingleAddr_NonInclusive_Data,inv_35,Found,114979,52.40
SingleAddr_NonInclusive_Data,inv_36,Found,310854,149.52
