protocol_model,inv_no,result,states,time
SingleAddr_Inclusive_Data,inv_1,Found,1,3.29
SingleAddr_Inclusive_Data,inv_2,Found,828,3.47
SingleAddr_Inclusive_Data,inv_3,Found,846,3.48
SingleAddr_Inclusive_Data,inv_4,Found,407,3.41
SingleAddr_Inclusive_Data,inv_5,Found,1209,3.56
SingleAddr_Inclusive_Data,inv_6,Found,1292,3.51
SingleAddr_Inclusive_Data,inv_7,Found,16740,7.62
SingleAddr_Inclusive_Data,inv_8,Found,846,3.46
SingleAddr_Inclusive_Data,inv_9,Found,834,3.39
SingleAddr_Inclusive_Data,inv_10,Found,337,3.40
SingleAddr_Inclusive_Data,inv_11,Found,1355,3.66
SingleAddr_Inclusive_Data,inv_12,Found,1146,3.42
SingleAddr_Inclusive_Data,inv_13,Found,16461,7.42
SingleAddr_Inclusive_Data,inv_14,Found,47,3.30
SingleAddr_Inclusive_Data,inv_15,Found,295,3.32
SingleAddr_Inclusive_Data,inv_16,Found,781,3.57
SingleAddr_Inclusive_Data,inv_17,Found,883,3.74
SingleAddr_Inclusive_Data,inv_18,Found,2487,3.93
SingleAddr_Inclusive_Data,inv_19,Found,377,3.30
SingleAddr_Inclusive_Data,inv_20,Found,883,3.43
SingleAddr_Inclusive_Data,inv_21,Found,668,3.49
SingleAddr_Inclusive_Data,inv_22,Found,1570,3.64
SingleAddr_Inclusive_Data,inv_23,Found,2276,3.79
SingleAddr_Inclusive_Data,inv_24,Found,3971,4.15
SingleAddr_Inclusive_Data,inv_25,Found,3145,4.01
SingleAddr_Inclusive_Data,inv_26,Found,12840,6.23
SingleAddr_Inclusive_Data,inv_27,Found,4311,4.28
SingleAddr_Inclusive_Data,inv_28,Found,7021,4.87
SingleAddr_Inclusive_Data,inv_29,Found,6804,4.83
SingleAddr_Inclusive_Data,inv_30,Found,21206,8.90
SingleAddr_Inclusive_Data,inv_31,Found,4441,4.36
SingleAddr_Inclusive_Data,inv_32,Found,6844,6.42
SingleAddr_Inclusive_Data,inv_33,Found,7249,5.11
SingleAddr_Inclusive_Data,inv_34,Found,25321,9.77
SingleAddr_Inclusive_Data,inv_35,Found,10690,5.90
SingleAddr_Inclusive_Data,inv_36,Found,21882,9.08
SingleAddr_Inclusive_Data,inv_37,Found,25800,9.73
SingleAddr_Inclusive_Data,inv_38,Found,70461,22.73
